0.225837035176,0.34390135557,0.205489482608,0.224772126646
0.351606237774,0.222619386725,0.25718711314,0.168587262361
0.234482832987,0.375746970953,0.190333305784,0.199436890277
0.166095839965,0.438914376028,0.146446080443,0.248543703564
0.180657836222,0.357505876904,0.168895104133,0.29294118274
0.371138400278,0.192844718808,0.293057519346,0.142959361569
0.316253602034,0.240871839601,0.27351693691,0.169357621455
0.157819220355,0.420086449559,0.159953473489,0.262140856597
0.119708260518,0.433620432281,0.120336697137,0.326334610064
0.332474601605,0.195628477556,0.300312272759,0.17158464808
0.388185667383,0.132992745871,0.35040992808,0.128411658666
0.185520421959,0.353691586256,0.199934359024,0.26085363276
0.155773029619,0.314760786539,0.170308098294,0.359158085547
0.334186859188,0.162077599174,0.342531853128,0.161203688511
0.284443073985,0.136181069295,0.426015946858,0.153359909862
0.307395045906,0.158441613097,0.358510482646,0.17565285835
0.218349369984,0.287466752715,0.245932825997,0.248251051305
0.264155869651,0.345083133223,0.206879506374,0.183881490752
0.217357938785,0.425830124054,0.166758864074,0.190053073087
0.308206440789,0.320857700291,0.192186608256,0.178749250664
0.137531937311,0.427653043775,0.129353048114,0.305461970799
0.458140408971,0.147598288869,0.286422032833,0.107839269327
0.412567229313,0.198342264173,0.254463509841,0.134626996673
0.0922569451615,0.665938340446,0.0829326643761,0.158872050017
0.132792295659,0.388748734447,0.132684273568,0.345774696326
0.352060367625,0.138556256365,0.366080129338,0.143303246672
0.178176893087,0.349225535014,0.199710880597,0.272886691302
0.147385343357,0.327475496152,0.182664307967,0.342474852524
0.198207353986,0.233565820735,0.220475275627,0.347751549652
0.319061956519,0.135941593533,0.391785572755,0.153210877193
0.272564889653,0.152113321951,0.395826872202,0.179494916194
0.133636008759,0.238307679859,0.178932946241,0.449123365141
0.135951185369,0.274819359678,0.165554353664,0.423675101289
0.387688133021,0.212599778335,0.247338563251,0.152373525393
0.481081481133,0.142891704112,0.258619454672,0.117407360083
0.181845745491,0.460962744438,0.147135659857,0.210055850214
0.143047502931,0.417450549206,0.131584335068,0.307917612795
