0.142273913,0
0.428394727,0
4.279416938,0
3.718395816,0
4.49200986,0
3.662547073,0
1.060332272,0
0.824793818,0
1.171341066,0
3.206853276,0
0.063024339,0
1.169474721,0
0.97662111,0
0.732679939,0
0.885656036,0
1.986576979,0
4.227092916,0
4.669638027,0
4.104200548,0
1.83686325,0
3.313672003,0
0.734682261,0
1.23296175,0
0.099417833,0
4.405746313,0
3.566682117,0
2.553742577,0
4.890064604,0
2.672174453,0
2.470142511,0
1.444583748,0
2.364174411,0
1.258867745,0
1.18541428,0
0.347806295,0
1.35410002,0
1.289285036,0
3.653698574,0
3.271976739,0
1.229204814,0
4.818437522,0
1.73039575,0
2.499583164,0
1.151673207,0
1.72617994,0
4.248784591,0
1.879535767,0
4.78399416,0
1.269331172,0
1.222224501,0
1.369389061,0
1.143599767,0
1.109344093,0
1.383981241,0
0.312654029,0
0.35220732,0
0.323531421,0
4.09487808,0
4.521526325,0
4.790693194,0
2.299822459,0
0.198149888,0
0.488921279,0
4.578365962,0
2.064611985,0
1.117842542,0
0.189978507,0
3.630176312,0
0.722008942,0
0.627434503,0
1.461441816,0
0.83996317,0
1.43821694,0
4.135526932,0
3.256297177,0
1.148175634,0
0.221027021,0
2.268298242,0
2.094763106,0
1.260573811,0
2.391068512,0
1.216679822,0
1.757479187,0
4.385952177,0
3.874199757,0
4.38709947,0
3.194858179,0
0.236752009,0
0.455644911,0
0.058842565,0
0.544053322,0
4.95742934,0
2.347890391,0
4.369361927,0
2.461100043,0
4.370234062,0
0.982974063,0
4.623347727,0
4.168784391,0
0.686610456,0
0.186954574,0
2.816482347,0
0.891116789,0
3.545867468,0
4.042608706,0
3.910361159,0
2.847448495,0
1.758003198,0
4.770271011,0
2.074518916,0
3.756222362,0
1.350570129,0
2.090017124,0
0.138488707,0
2.676492059,0
4.679825306,0
0.647074749,0
4.960616204,0
3.982542044,0
2.07725212,0
3.504313943,0
3.89741816,0
0.489397274,0
2.696787298,0
3.811362684,0
4.616093811,0
1.9098538,0
0.164311748,0
2.92497608,0
3.637046747,0
2.380571514,0
2.168346626,0
2.244915476,0
2.66307065,0
0.428128535,0
2.514243074,0
0.135412434,0
1.745665613,0
1.271548544,0
4.372731681,0
4.50450545,0
1.664884835,0
3.182755253,0
2.691805226,0
4.421594053,0
1.891975263,0
0.868683346,0
1.741536859,0
4.903161842,0
1.059974568,0
0.231599643,0
2.21184047,0
0.052640946,0
4.57035846,0
4.593760388,0
4.490918482,0
4.877466358,0
3.103725539,0
1.24735993,0
2.764767,0
3.754476553,0
4.906350908,0
0.33326964,0
3.904222552,0
2.369142839,0
4.385027757,0
0.865333056,0
3.606582269,0
3.685793734,0
2.532253792,0
0.143922115,0
0.373230626,0
4.639650333,0
3.277989842,0
1.724062041,0
4.112715007,0
2.774605554,0
2.732236373,0
3.826472524,0
3.304348465,0
0.088448534,0
2.319279005,0
2.914932018,0
4.969997741,0
4.524230117,0
4.217428902,0
4.15762321,0
2.409824406,0
1.455877652,0
1.636731968,0
4.076153806,0
2.006630565,0
2.585777108,0
2.457947615,0
2.241989571,0
3.750690519,0
1.694511,0
1.104999111,0
2.502467702,0
3.186596816,0
4.140643595,0
1.100749144,0
4.654725311,0
4.097438783,0
1.865997326,0
3.092401875,0
